type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate,icdversionext
ICDCode,0,icd:7972,13,71832,"Recurrent dislocation of joint, upper arm",,,,9
ICDCode,0,icd:7973,13,71833,"Recurrent dislocation of joint, forearm",,,,9
ICDCode,0,icd:7974,13,71834,"Recurrent dislocation of joint, hand",,,,9
ICDCode,0,icd:7975,13,71835,"Recurrent dislocation of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:7976,13,71836,"Recurrent dislocation of joint, lower leg",,,,9
ICDCode,0,icd:7977,13,71837,"Recurrent dislocation of joint, ankle and foot",,,,9
ICDCode,0,icd:7978,13,71838,"Recurrent dislocation of joint, other specified sites",,,,9
ICDCode,0,icd:7979,13,71839,"Recurrent dislocation of joint, multiple sites",,,,9
ICDCode,0,icd:7980,13,71840,"Contracture of joint, site unspecified",,,,9
ICDCode,0,icd:7981,13,71841,"Contracture of joint, shoulder region",,,,9
ICDCode,0,icd:7982,13,71842,"Contracture of joint, upper arm",,,,9
ICDCode,0,icd:7983,13,71843,"Contracture of joint, forearm",,,,9
ICDCode,0,icd:7984,13,71844,"Contracture of joint, hand",,,,9
ICDCode,0,icd:7985,13,71845,"Contracture of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:7986,13,71846,"Contracture of joint, lower leg",,,,9
ICDCode,0,icd:7987,13,71847,"Contracture of joint, ankle and foot",,,,9
ICDCode,0,icd:7988,13,71848,"Contracture of joint, other specified sites",,,,9
ICDCode,0,icd:7989,13,71849,"Contracture of joint, multiple sites",,,,9
ICDCode,0,icd:7990,13,71850,"Ankylosis of joint, site unspecified",,,,9
ICDCode,0,icd:7991,13,71851,"Ankylosis of joint, shoulder region",,,,9
ICDCode,0,icd:7992,13,71852,"Ankylosis of joint, upper arm",,,,9
ICDCode,0,icd:7993,13,71853,"Ankylosis of joint, forearm",,,,9
ICDCode,0,icd:7994,13,71854,"Ankylosis of joint, hand",,,,9
ICDCode,0,icd:7995,13,71855,"Ankylosis of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:7996,13,71856,"Ankylosis of joint, lower leg",,,,9
ICDCode,0,icd:7997,13,71857,"Ankylosis of joint, ankle and foot",,,,9
ICDCode,0,icd:7998,13,71858,"Ankylosis of joint, other specified sites",,,,9
ICDCode,0,icd:7999,13,71859,"Ankylosis of joint, multiple sites",,,,9
ICDCode,0,icd:8000,13,71865,"Unspecified intrapelvic protrusion of acetabulum, pelvic region and thigh",,,,9
ICDCode,0,icd:8001,13,71870,"Developmental dislocation of joint, site unspecified",,,,9
ICDCode,0,icd:8002,13,71871,"Developmental dislocation of joint, shoulder region",,,,9
ICDCode,0,icd:8003,13,71872,"Developmental dislocation of joint, upper arm",,,,9
ICDCode,0,icd:8004,13,71873,"Developmental dislocation of joint, forearm",,,,9
ICDCode,0,icd:8005,13,71874,"Developmental dislocation of joint, hand",,,,9
ICDCode,0,icd:8006,13,71875,"Developmental dislocation of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8007,13,71876,"Developmental dislocation of joint, lower leg",,,,9
ICDCode,0,icd:8008,13,71877,"Developmental dislocation of joint, ankle and foot",,,,9
ICDCode,0,icd:8009,13,71878,"Developmental dislocation of joint, other specified sites",,,,9
ICDCode,0,icd:8010,13,71879,"Developmental dislocation of joint, multiple sites",,,,9
ICDCode,0,icd:8011,13,71880,"Other joint derangement, not elsewhere classified, site unspecified",,,,9
ICDCode,0,icd:8012,13,71881,"Other joint derangement, not elsewhere classified, shoulder region",,,,9
ICDCode,0,icd:8013,13,71882,"Other joint derangement, not elsewhere classified, upper arm",,,,9
ICDCode,0,icd:8014,13,71883,"Other joint derangement, not elsewhere classified, forearm",,,,9
ICDCode,0,icd:8015,13,71884,"Other joint derangement, not elsewhere classified, hand",,,,9
ICDCode,0,icd:8016,13,71885,"Other joint derangement, not elsewhere classified, pelvic region and thigh",,,,9
ICDCode,0,icd:8017,13,71886,"Other joint derangement, not elsewhere classified, lower leg",,,,9
ICDCode,0,icd:8018,13,71887,"Other joint derangement, not elsewhere classified, ankle and foot",,,,9
ICDCode,0,icd:8019,13,71888,"Other joint derangement, not elsewhere classified, other specified sites",,,,9
ICDCode,0,icd:8020,13,71889,"Other joint derangement, not elsewhere classified, multiple sites",,,,9
ICDCode,0,icd:8021,13,71890,"Unspecified derangement of joint, site unspecified",,,,9
ICDCode,0,icd:8022,13,71891,"Unspecified derangement of joint, shoulder region",,,,9
ICDCode,0,icd:8023,13,71892,"Unspecified derangement of joint, upper arm",,,,9
ICDCode,0,icd:8024,13,71893,"Unspecified derangement of joint, forearm",,,,9
ICDCode,0,icd:8025,13,71894,"Unspecified derangement of joint, hand",,,,9
ICDCode,0,icd:8026,13,71895,"Unspecified derangement of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8027,13,71897,"Unspecified derangement of joint, ankle and foot",,,,9
ICDCode,0,icd:8028,13,71898,"Unspecified derangement of joint, other specified sites",,,,9
ICDCode,0,icd:8029,13,71899,"Unspecified derangement of joint, multiple sites",,,,9
ICDCode,0,icd:8030,13,71900,"Effusion of joint, site unspecified",,,,9
ICDCode,0,icd:8031,13,71901,"Effusion of joint, shoulder region",,,,9
ICDCode,0,icd:8032,13,71902,"Effusion of joint, upper arm",,,,9
ICDCode,0,icd:8033,13,71903,"Effusion of joint, forearm",,,,9
ICDCode,0,icd:8034,13,71904,"Effusion of joint, hand",,,,9
ICDCode,0,icd:8035,13,71905,"Effusion of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8036,13,71906,"Effusion of joint, lower leg",,,,9
ICDCode,0,icd:8037,13,71907,"Effusion of joint, ankle and foot",,,,9
ICDCode,0,icd:8038,13,71908,"Effusion of joint, other specified sites",,,,9
ICDCode,0,icd:8039,13,71909,"Effusion of joint, multiple sites",,,,9
ICDCode,0,icd:8040,13,71910,"Hemarthrosis, site unspecified",,,,9
ICDCode,0,icd:8041,13,71911,"Hemarthrosis, shoulder region",,,,9
ICDCode,0,icd:8042,13,71912,"Hemarthrosis, upper arm",,,,9
ICDCode,0,icd:8043,13,71913,"Hemarthrosis, forearm",,,,9
ICDCode,0,icd:8044,13,71914,"Hemarthrosis, hand",,,,9
ICDCode,0,icd:8045,13,71915,"Hemarthrosis, pelvic region and thigh",,,,9
ICDCode,0,icd:8046,13,71916,"Hemarthrosis, lower leg",,,,9
ICDCode,0,icd:8047,13,71917,"Hemarthrosis, ankle and foot",,,,9
ICDCode,0,icd:8048,13,71918,"Hemarthrosis, other specified sites",,,,9
ICDCode,0,icd:8049,13,71919,"Hemarthrosis, multiple sites",,,,9
ICDCode,0,icd:8050,13,71920,"Villonodular synovitis, site unspecified",,,,9
ICDCode,0,icd:8051,13,71921,"Villonodular synovitis, shoulder region",,,,9
ICDCode,0,icd:8052,13,71922,"Villonodular synovitis, upper arm",,,,9
ICDCode,0,icd:8053,13,71923,"Villonodular synovitis, forearm",,,,9
ICDCode,0,icd:8054,13,71924,"Villonodular synovitis, hand",,,,9
ICDCode,0,icd:8055,13,71925,"Villonodular synovitis, pelvic region and thigh",,,,9
ICDCode,0,icd:8056,13,71926,"Villonodular synovitis, lower leg",,,,9
ICDCode,0,icd:8057,13,71927,"Villonodular synovitis, ankle and foot",,,,9
ICDCode,0,icd:8058,13,71928,"Villonodular synovitis, other specified sites",,,,9
ICDCode,0,icd:8059,13,71929,"Villonodular synovitis, multiple sites",,,,9
ICDCode,0,icd:8060,13,71930,"Palindromic rheumatism, site unspecified",,,,9
ICDCode,0,icd:8061,13,71931,"Palindromic rheumatism, shoulder region",,,,9
ICDCode,0,icd:8062,13,71932,"Palindromic rheumatism, upper arm",,,,9
ICDCode,0,icd:8063,13,71933,"Palindromic rheumatism, forearm",,,,9
ICDCode,0,icd:8064,13,71934,"Palindromic rheumatism, hand",,,,9
ICDCode,0,icd:8065,13,71935,"Palindromic rheumatism, pelvic region and thigh",,,,9
ICDCode,0,icd:8066,13,71936,"Palindromic rheumatism, lower leg",,,,9
ICDCode,0,icd:8067,13,71937,"Palindromic rheumatism, ankle and foot",,,,9
ICDCode,0,icd:8068,13,71938,"Palindromic rheumatism, other specified sites",,,,9
ICDCode,0,icd:8069,13,71939,"Palindromic rheumatism, multiple sites",,,,9
ICDCode,0,icd:8070,13,71940,"Pain in joint, site unspecified",,,,9
ICDCode,0,icd:8071,13,71941,"Pain in joint, shoulder region",,,,9
ICDCode,0,icd:8072,13,71942,"Pain in joint, upper arm",,,,9
ICDCode,0,icd:8073,13,71943,"Pain in joint, forearm",,,,9
ICDCode,0,icd:8074,13,71944,"Pain in joint, hand",,,,9
ICDCode,0,icd:8075,13,71945,"Pain in joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8076,13,71946,"Pain in joint, lower leg",,,,9
ICDCode,0,icd:8077,13,71947,"Pain in joint, ankle and foot",,,,9
ICDCode,0,icd:8078,13,71948,"Pain in joint, other specified sites",,,,9
ICDCode,0,icd:8079,13,71949,"Pain in joint, multiple sites",,,,9
ICDCode,0,icd:8080,13,71950,"Stiffness of joint, not elsewhere classified, site unspecified",,,,9
ICDCode,0,icd:8081,13,71951,"Stiffness of joint, not elsewhere classified, shoulder region",,,,9
ICDCode,0,icd:8082,13,71952,"Stiffness of joint, not elsewhere classified, upper arm",,,,9
ICDCode,0,icd:8083,13,71953,"Stiffness of joint, not elsewhere classified, forearm",,,,9
ICDCode,0,icd:8084,13,71954,"Stiffness of joint, not elsewhere classified, hand",,,,9
ICDCode,0,icd:8085,13,71955,"Stiffness of joint, not elsewhere classified, pelvic region and thigh",,,,9
ICDCode,0,icd:8086,13,71956,"Stiffness of joint, not elsewhere classified, lower leg",,,,9
ICDCode,0,icd:8087,13,71957,"Stiffness of joint, not elsewhere classified, ankle and foot",,,,9
ICDCode,0,icd:8088,13,71958,"Stiffness of joint, not elsewhere classified, other specified sites",,,,9
ICDCode,0,icd:8089,13,71959,"Stiffness of joint, not elsewhere classified, multiple sites",,,,9
ICDCode,0,icd:8090,13,71960,"Other symptoms referable to joint, site unspecified",,,,9
ICDCode,0,icd:8091,13,71961,"Other symptoms referable to joint, shoulder region",,,,9
ICDCode,0,icd:8092,13,71962,"Other symptoms referable to joint, upper arm",,,,9
ICDCode,0,icd:8093,13,71963,"Other symptoms referable to joint, forearm",,,,9
ICDCode,0,icd:8094,13,71964,"Other symptoms referable to joint, hand",,,,9
ICDCode,0,icd:8095,13,71965,"Other symptoms referable to joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8096,13,71966,"Other symptoms referable to joint, lower leg",,,,9
ICDCode,0,icd:8097,13,71967,"Other symptoms referable to joint, ankle and foot",,,,9
ICDCode,0,icd:8098,13,71968,"Other symptoms referable to joint, other specified sites",,,,9
ICDCode,0,icd:8099,13,71969,"Other symptoms referable to joint, multiple sites",,,,9
ICDCode,0,icd:8100,13,7197,Difficulty in walking,,,,9
ICDCode,0,icd:8101,13,71980,"Other specified disorders of joint, site unspecified",,,,9
ICDCode,0,icd:8102,13,71981,"Other specified disorders of joint, shoulder region",,,,9
ICDCode,0,icd:8103,13,71982,"Other specified disorders of joint, upper arm",,,,9
ICDCode,0,icd:8104,13,71983,"Other specified disorders of joint, forearm",,,,9
ICDCode,0,icd:8105,13,71984,"Other specified disorders of joint, hand",,,,9
ICDCode,0,icd:8106,13,71985,"Other specified disorders of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8107,13,71986,"Other specified disorders of joint, lower leg",,,,9
ICDCode,0,icd:8108,13,71987,"Other specified disorders of joint, ankle and foot",,,,9
ICDCode,0,icd:8109,13,71988,"Other specified disorders of joint, other specified sites",,,,9
ICDCode,0,icd:8110,13,71989,"Other specified disorders of joint, multiple sites",,,,9
ICDCode,0,icd:8111,13,71990,"Unspecified disorder of joint, site unspecified",,,,9
ICDCode,0,icd:8112,13,71991,"Unspecified disorder of joint, shoulder region",,,,9
ICDCode,0,icd:8113,13,71992,"Unspecified disorder of joint, upper arm",,,,9
ICDCode,0,icd:8114,13,71993,"Unspecified disorder of joint, forearm",,,,9
ICDCode,0,icd:8115,13,71994,"Unspecified disorder of joint, hand",,,,9
ICDCode,0,icd:8116,13,71995,"Unspecified disorder of joint, pelvic region and thigh",,,,9
ICDCode,0,icd:8117,13,71996,"Unspecified disorder of joint, lower leg",,,,9
ICDCode,0,icd:8118,13,71997,"Unspecified disorder of joint, ankle and foot",,,,9
ICDCode,0,icd:8119,13,71998,"Unspecified disorder of joint, other specified sites",,,,9
ICDCode,0,icd:8120,13,71999,"Unspecified disorder of joint, multiple sites",,,,9
ICDCode,0,icd:8121,13,7200,Ankylosing spondylitis,,,,9
ICDCode,0,icd:8122,13,7201,Spinal enthesopathy,,,,9
ICDCode,0,icd:8123,13,7202,"Sacroiliitis, not elsewhere classified",,,,9
ICDCode,0,icd:8124,13,72081,Inflammatory spondylopathies in diseases classified elsewhere,,,,9
ICDCode,0,icd:8125,13,72089,Other inflammatory spondylopathies,,,,9
ICDCode,0,icd:8126,13,7209,Unspecified inflammatory spondylopathy,,,,9
ICDCode,0,icd:8127,13,7210,Cervical spondylosis without myelopathy,,,,9
ICDCode,0,icd:8128,13,7211,Cervical spondylosis with myelopathy,,,,9
ICDCode,0,icd:8129,13,7212,Thoracic spondylosis without myelopathy,,,,9
ICDCode,0,icd:8130,13,7213,Lumbosacral spondylosis without myelopathy,,,,9
ICDCode,0,icd:8131,13,72141,"Spondylosis with myelopathy, thoracic region",,,,9
ICDCode,0,icd:8132,13,72142,"Spondylosis with myelopathy, lumbar region",,,,9
ICDCode,0,icd:8133,13,7215,Kissing spine,,,,9
ICDCode,0,icd:8134,13,7216,Ankylosing vertebral hyperostosis,,,,9
ICDCode,0,icd:8135,13,7217,Traumatic spondylopathy,,,,9
ICDCode,0,icd:8136,13,7218,Other allied disorders of spine,,,,9
ICDCode,0,icd:8137,13,72190,"Spondylosis of unspecified site, without mention of myelopathy",,,,9
ICDCode,0,icd:8138,13,72191,"Spondylosis of unspecified site, with myelopathy",,,,9
ICDCode,0,icd:8139,13,7220,Displacement of cervical intervertebral disc without myelopathy,,,,9
ICDCode,0,icd:8140,13,72210,Displacement of lumbar intervertebral disc without myelopathy,,,,9
ICDCode,0,icd:8141,13,72211,Displacement of thoracic intervertebral disc without myelopathy,,,,9
ICDCode,0,icd:8142,13,7222,"Displacement of intervertebral disc, site unspecified, without myelopathy",,,,9
ICDCode,0,icd:8143,13,72230,"Schmorl's nodes, unspecified region",,,,9
ICDCode,0,icd:8144,13,72231,"Schmorl's nodes, thoracic region",,,,9
ICDCode,0,icd:8145,13,72232,"Schmorl's nodes, lumbar region",,,,9
ICDCode,0,icd:8146,13,72239,"Schmorl's nodes, other region",,,,9
ICDCode,0,icd:8147,13,7224,Degeneration of cervical intervertebral disc,,,,9
ICDCode,0,icd:8148,13,72251,Degeneration of thoracic or thoracolumbar intervertebral disc,,,,9
ICDCode,0,icd:8149,13,72252,Degeneration of lumbar or lumbosacral intervertebral disc,,,,9
ICDCode,0,icd:8150,13,7226,"Degeneration of intervertebral disc, site unspecified",,,,9
ICDCode,0,icd:8151,13,72270,"Intervertebral disc disorder with myelopathy, unspecified region",,,,9
ICDCode,0,icd:8152,13,72271,"Intervertebral disc disorder with myelopathy, cervical region",,,,9
ICDCode,0,icd:8153,13,72272,"Intervertebral disc disorder with myelopathy, thoracic region",,,,9
ICDCode,0,icd:8154,13,72273,"Intervertebral disc disorder with myelopathy, lumbar region",,,,9
ICDCode,0,icd:8155,13,72280,"Postlaminectomy syndrome, unspecified region",,,,9
ICDCode,0,icd:8156,13,72281,"Postlaminectomy syndrome, cervical region",,,,9
ICDCode,0,icd:8157,13,72282,"Postlaminectomy syndrome, thoracic region",,,,9
ICDCode,0,icd:8158,13,72283,"Postlaminectomy syndrome, lumbar region",,,,9
ICDCode,0,icd:8159,13,72290,"Other and unspecified disc disorder, unspecified region",,,,9
ICDCode,0,icd:8160,13,72291,"Other and unspecified disc disorder, cervical region",,,,9
ICDCode,0,icd:8161,13,72292,"Other and unspecified disc disorder, thoracic region",,,,9
ICDCode,0,icd:8162,13,72293,"Other and unspecified disc disorder, lumbar region",,,,9
ICDCode,0,icd:8163,13,7230,Spinal stenosis in cervical region,,,,9
ICDCode,0,icd:8164,13,7231,Cervicalgia,,,,9
ICDCode,0,icd:8165,13,7232,Cervicocranial syndrome,,,,9
ICDCode,0,icd:8166,13,7233,Cervicobrachial syndrome (diffuse),,,,9
ICDCode,0,icd:8167,13,7234,Brachial neuritis or radiculitis NOS,,,,9
ICDCode,0,icd:8168,13,7235,"Torticollis, unspecified",,,,9
ICDCode,0,icd:8169,13,7236,Panniculitis specified as affecting neck,,,,9
ICDCode,0,icd:8170,13,7237,Ossification of posterior longitudinal ligament in cervical region,,,,9
ICDCode,0,icd:8171,13,7238,Other syndromes affecting cervical region,,,,9
ICDCode,0,icd:8172,13,7239,Unspecified musculoskeletal disorders and symptoms referable to neck,,,,9
ICDCode,0,icd:8173,13,72400,"Spinal stenosis, unspecified region",,,,9
ICDCode,0,icd:8174,13,72401,"Spinal stenosis, thoracic region",,,,9
ICDCode,0,icd:8175,13,72402,"Spinal stenosis, lumbar region, without neurogenic claudication",,,,9
ICDCode,0,icd:8176,13,72403,"Spinal stenosis, lumbar region, with neurogenic claudication",,,,9
ICDCode,0,icd:8177,13,72409,"Spinal stenosis, other region",,,,9
ICDCode,0,icd:8178,13,7241,Pain in thoracic spine,,,,9
ICDCode,0,icd:8179,13,7242,Lumbago,,,,9
ICDCode,0,icd:8180,13,7243,Sciatica,,,,9
ICDCode,0,icd:8181,13,7244,"Thoracic or lumbosacral neuritis or radiculitis, unspecified",,,,9
ICDCode,0,icd:8182,13,7245,"Backache, unspecified",,,,9
ICDCode,0,icd:8183,13,7246,Disorders of sacrum,,,,9
ICDCode,0,icd:8184,13,72470,Unspecified disorder of coccyx,,,,9
ICDCode,0,icd:8185,13,72471,Hypermobility of coccyx,,,,9
ICDCode,0,icd:8186,13,72479,Other disorders of coccyx,,,,9
ICDCode,0,icd:8187,13,7248,Other symptoms referable to back,,,,9
ICDCode,0,icd:8188,13,7249,Other unspecified back disorders,,,,9
ICDCode,0,icd:8189,13,725,Polymyalgia rheumatica,,,,9
ICDCode,0,icd:8190,13,7260,Adhesive capsulitis of shoulder,,,,9
ICDCode,0,icd:8191,13,72610,"Disorders of bursae and tendons in shoulder region, unspecified",,,,9
ICDCode,0,icd:8192,13,72611,Calcifying tendinitis of shoulder,,,,9
ICDCode,0,icd:8193,13,72612,Bicipital tenosynovitis,,,,9
ICDCode,0,icd:8194,13,72613,Partial tear of rotator cuff,,,,9
ICDCode,0,icd:8195,13,72619,Other specified disorders of bursae and tendons in shoulder region,,,,9
ICDCode,0,icd:8196,13,7262,"Other affections of shoulder region, not elsewhere classified",,,,9
ICDCode,0,icd:8197,13,72630,"Enthesopathy of elbow, unspecified",,,,9
ICDCode,0,icd:8198,13,72631,Medial epicondylitis,,,,9
ICDCode,0,icd:8199,13,72632,Lateral epicondylitis,,,,9
ICDCode,0,icd:8200,13,72633,Olecranon bursitis,,,,9
ICDCode,0,icd:8201,13,72639,Other enthesopathy of elbow region,,,,9
ICDCode,0,icd:8202,13,7264,Enthesopathy of wrist and carpus,,,,9
ICDCode,0,icd:8203,13,7265,Enthesopathy of hip region,,,,9
ICDCode,0,icd:8204,13,72660,"Enthesopathy of knee, unspecified",,,,9
ICDCode,0,icd:8205,13,72661,Pes anserinus tendinitis or bursitis,,,,9
ICDCode,0,icd:8206,13,72662,Tibial collateral ligament bursitis,,,,9
ICDCode,0,icd:8207,13,72663,Fibular collateral ligament bursitis,,,,9
ICDCode,0,icd:8208,13,72664,Patellar tendinitis,,,,9
ICDCode,0,icd:8209,13,72665,Prepatellar bursitis,,,,9
ICDCode,0,icd:8210,13,72669,Other enthesopathy of knee,,,,9
ICDCode,0,icd:8211,13,72670,"Enthesopathy of ankle and tarsus, unspecified",,,,9
ICDCode,0,icd:8212,13,72671,Achilles bursitis or tendinitis,,,,9
ICDCode,0,icd:8213,13,72672,Tibialis tendinitis,,,,9
ICDCode,0,icd:8214,13,72673,Calcaneal spur,,,,9
ICDCode,0,icd:8215,13,72679,Other enthesopathy of ankle and tarsus,,,,9
